***Starting new run... ***
9,44,277.073242188,155.017166138,ONE_LED_FOUND
9,45,272.0,153.5,MULTIPLE_LEDS_FOUND
9,46,266.25213623,133.091445923,MULTIPLE_LEDS_FOUND
9,47,259.355773926,133.888519287,MULTIPLE_LEDS_FOUND
9,48,257.751586914,150.5,MULTIPLE_LEDS_FOUND
9,49,252.898834229,149.725662231,MULTIPLE_LEDS_FOUND
9,50,245.933959961,134.028671265,MULTIPLE_LEDS_FOUND
9,51,243.560256958,135.220626831,ONE_LED_FOUND
9,52,241.880599976,136.944519043,ONE_LED_FOUND
9,53,240.328186035,137.650817871,ONE_LED_FOUND
9,54,241.759521484,137.406112671,ONE_LED_FOUND
9,55,243.025634766,137.301620483,ONE_LED_FOUND
9,56,237.51612854,133.453567505,ONE_LED_FOUND
9,57,234.416534424,130.233093262,ONE_LED_FOUND
9,58,229.962936401,127.284713745,ONE_LED_FOUND
9,59,227.188613892,125.707061768,ONE_LED_FOUND
9,60,225.667251587,125.512115479,ONE_LED_FOUND
9,61,225.449050903,126.918754578,ONE_LED_FOUND
9,62,221.623138428,129.517227173,ONE_LED_FOUND
9,63,217.611724854,133.500411987,ONE_LED_FOUND
9,64,223.109771729,165.425857544,MULTIPLE_LEDS_FOUND
9,65,214.961090088,135.344818115,ONE_LED_FOUND
9,66,215.23600769,133.16418457,ONE_LED_FOUND
9,67,216.128097534,129.683685303,ONE_LED_FOUND
9,68,217.357315063,125.228477478,ONE_LED_FOUND
9,69,218.870162964,119.680412292,ONE_LED_FOUND
9,70,220.483779907,113.521636963,ONE_LED_FOUND
9,71,221.901535034,107.292030334,ONE_LED_FOUND
9,72,223.418289185,104.972213745,ONE_LED_FOUND
9,73,223.947998047,103.545379639,ONE_LED_FOUND
9,74,224.251846313,104.347541809,ONE_LED_FOUND
9,75,222.974105835,106.391708374,ONE_LED_FOUND
9,76,225.952865601,111.190238953,ONE_LED_FOUND
9,77,228.756774902,116.033843994,ONE_LED_FOUND
9,78,231.540847778,118.649513245,ONE_LED_FOUND
9,79,234.20249939,119.097938538,ONE_LED_FOUND
9,80,236.555786133,116.945762634,ONE_LED_FOUND
9,81,238.48866272,112.753715515,ONE_LED_FOUND
9,82,239.875595093,107.216842651,ONE_LED_FOUND
9,83,240.639328003,101.230110168,ONE_LED_FOUND
9,84,240.918991089,94.5385437012,ONE_LED_FOUND
9,85,241.187744141,84.6487884521,ONE_LED_FOUND
9,86,240.655609131,81.6015396118,ONE_LED_FOUND
9,87,240.201660156,79.488899231,ONE_LED_FOUND
9,88,240.228805542,77.5824356079,ONE_LED_FOUND
9,89,240.281036377,75.3262329102,ONE_LED_FOUND
10,0,332.100921631,335.502807617,ONE_LED_FOUND
10,1,333.490478516,331.602630615,ONE_LED_FOUND
10,2,334.280181885,325.534851074,ONE_LED_FOUND
10,3,334.153259277,319.780151367,ONE_LED_FOUND
10,4,332.84487915,314.353881836,ONE_LED_FOUND
10,5,332.894561768,308.672210693,ONE_LED_FOUND
10,6,331.125946045,303.577362061,ONE_LED_FOUND
10,7,329.514434814,298.999053955,ONE_LED_FOUND
10,8,328.4765625,293.741271973,ONE_LED_FOUND
10,9,327.75881958,290.459533691,ONE_LED_FOUND
10,10,326.709442139,287.614837646,ONE_LED_FOUND
10,11,326.204742432,280.708526611,ONE_LED_FOUND
10,12,325.786682129,275.518035889,ONE_LED_FOUND
10,13,326.579772949,270.427246094,ONE_LED_FOUND
10,14,327.615600586,265.413391113,ONE_LED_FOUND
10,15,327.451660156,259.40826416,ONE_LED_FOUND
10,16,328.862304688,256.230651855,ONE_LED_FOUND
10,17,330.996826172,252.190643311,ONE_LED_FOUND
10,18,330.90447998,247.334686279,ONE_LED_FOUND
10,19,331.012390137,243.335083008,ONE_LED_FOUND
10,20,331.708312988,238.577728271,ONE_LED_FOUND
10,21,332.231811523,233.351821899,ONE_LED_FOUND
10,22,333.345916748,228.127120972,ONE_LED_FOUND
10,23,333.120361328,223.011016846,ONE_LED_FOUND
10,24,333.339935303,218.027633667,ONE_LED_FOUND
10,25,332.50177002,212.956329346,ONE_LED_FOUND
10,26,331.0,208.5,ONE_LED_FOUND
10,27,329.621368408,204.0703125,ONE_LED_FOUND
10,28,327.101715088,199.640304565,ONE_LED_FOUND
10,29,324.524200439,195.628921509,ONE_LED_FOUND
10,30,321.543212891,191.619110107,ONE_LED_FOUND
10,31,319.65927124,189.809768677,ONE_LED_FOUND
10,32,317.684906006,186.312835693,ONE_LED_FOUND
10,33,316.017120361,178.225158691,ONE_LED_FOUND
10,34,313.206878662,174.420806885,ONE_LED_FOUND
10,35,305.70690918,170.755966187,ONE_LED_FOUND
10,36,305.183410645,168.560546875,ONE_LED_FOUND
10,37,305.074951172,166.218978882,ONE_LED_FOUND
10,38,303.233123779,163.085983276,ONE_LED_FOUND
10,39,300.222747803,159.493743896,ONE_LED_FOUND
10,40,296.642211914,154.007232666,MULTIPLE_LEDS_FOUND
10,41,294.360198975,155.667556763,ONE_LED_FOUND
10,42,292.327575684,155.726898193,ONE_LED_FOUND
10,43,288.136047363,148.313018799,ONE_LED_FOUND
10,44,285.409057617,144.404098511,ONE_LED_FOUND
10,45,282.530395508,141.916366577,ONE_LED_FOUND
10,46,278.898101807,141.250595093,ONE_LED_FOUND
10,47,276.065856934,137.486709595,ONE_LED_FOUND
10,48,272.128448486,135.475692749,ONE_LED_FOUND
10,49,268.272583008,134.630569458,ONE_LED_FOUND
10,50,263.697540283,132.877685547,ONE_LED_FOUND
10,51,260.018341064,130.748153687,ONE_LED_FOUND
10,52,256.459289551,129.451599121,ONE_LED_FOUND
10,53,252.577972412,128.302993774,ONE_LED_FOUND
10,54,248.976486206,126.542266846,ONE_LED_FOUND
10,55,245.739181519,125.263648987,ONE_LED_FOUND
10,56,243.701385498,123.066795349,ONE_LED_FOUND
10,57,248.060714722,121.503379822,ONE_LED_FOUND
10,58,250.943481445,122.215270996,ONE_LED_FOUND
10,59,255.585586548,148.951721191,ONE_LED_FOUND
10,60,243.378387451,125.344924927,ONE_LED_FOUND
10,61,244.16998291,124.379127502,ONE_LED_FOUND
10,62,245.079803467,122.816642761,ONE_LED_FOUND
10,63,246.339691162,120.733459473,ONE_LED_FOUND
10,64,247.526046753,118.517677307,ONE_LED_FOUND
10,65,248.760528564,116.110237122,ONE_LED_FOUND
10,66,250.429779053,113.742584229,ONE_LED_FOUND
10,67,252.09085083,111.68724823,ONE_LED_FOUND
10,68,254.134246826,108.205245972,ONE_LED_FOUND
10,69,256.277404785,105.021018982,ONE_LED_FOUND
10,70,258.425689697,101.945594788,ONE_LED_FOUND
10,71,260.354705811,98.0502700806,ONE_LED_FOUND
10,72,262.798370361,93.6133270264,ONE_LED_FOUND
10,73,267.907318115,87.5969772339,ONE_LED_FOUND
10,74,269.961547852,84.4029388428,ONE_LED_FOUND
10,75,270.779663086,81.5694961548,ONE_LED_FOUND
10,76,272.518676758,78.66015625,ONE_LED_FOUND
10,77,275.022918701,76.1906051636,ONE_LED_FOUND
10,78,271.283630371,74.7283248901,ONE_LED_FOUND
10,79,270.996856689,77.0051193237,ONE_LED_FOUND
10,80,279.011138916,81.6496963501,ONE_LED_FOUND
10,81,279.888153076,81.1393966675,ONE_LED_FOUND
10,82,280.052368164,78.832321167,ONE_LED_FOUND
10,83,279.49319458,75.2072982788,ONE_LED_FOUND
10,84,278.587677002,70.1438522339,ONE_LED_FOUND
10,85,277.397491455,63.8909454346,ONE_LED_FOUND
10,86,276.643096924,57.1454467773,ONE_LED_FOUND
10,87,275.851531982,51.2200698853,ONE_LED_FOUND
10,88,275.45223999,45.559967041,ONE_LED_FOUND
10,89,275.114624023,42.1550292969,ONE_LED_FOUND
11,0,349.620147705,355.374389648,ONE_LED_FOUND
11,1,351.564788818,353.664550781,ONE_LED_FOUND
11,2,354.992034912,349.283050537,ONE_LED_FOUND
11,3,357.785247803,345.411621094,ONE_LED_FOUND
11,4,360.869262695,341.530792236,ONE_LED_FOUND
11,5,364.40927124,337.079650879,ONE_LED_FOUND
11,6,368.669708252,332.85357666,ONE_LED_FOUND
11,7,371.077911377,328.125305176,ONE_LED_FOUND
11,8,373.107635498,323.400115967,ONE_LED_FOUND
11,9,375.436767578,318.604095459,ONE_LED_FOUND
11,10,377.655792236,314.070861816,ONE_LED_FOUND
11,11,381.553466797,309.644470215,ONE_LED_FOUND
11,12,384.127166748,303.473297119,ONE_LED_FOUND
11,13,384.909912109,298.921447754,ONE_LED_FOUND
11,14,384.996459961,295.522949219,ONE_LED_FOUND
11,15,385.72088623,290.739135742,ONE_LED_FOUND
11,16,387.244720459,286.255157471,ONE_LED_FOUND
11,17,390.275054932,281.674743652,ONE_LED_FOUND
11,18,394.141021729,277.572387695,ONE_LED_FOUND
11,19,397.61315918,274.189147949,ONE_LED_FOUND
11,20,398.422332764,271.79888916,ONE_LED_FOUND
11,21,398.785827637,269.722869873,ONE_LED_FOUND
11,22,397.749481201,269.147674561,ONE_LED_FOUND
11,23,397.570495605,268.179382324,ONE_LED_FOUND
11,24,397.250732422,265.376190186,ONE_LED_FOUND
11,25,397.462341309,262.20098877,ONE_LED_FOUND
11,26,397.254425049,255.453613281,ONE_LED_FOUND
11,27,413.013641357,253.218048096,ONE_LED_FOUND
11,28,410.47555542,249.48576355,ONE_LED_FOUND
11,29,403.134277344,244.020324707,ONE_LED_FOUND
11,30,404.467895508,249.444900513,ONE_LED_FOUND
11,31,398.847412109,232.25012207,ONE_LED_FOUND
11,32,401.895874023,230.209396362,ONE_LED_FOUND
11,33,405.928344727,226.836181641,ONE_LED_FOUND
11,34,407.4894104,222.295059204,ONE_LED_FOUND
11,35,406.595336914,216.72203064,ONE_LED_FOUND
11,36,406.5753479,211.433807373,ONE_LED_FOUND
11,37,405.940582275,206.993652344,ONE_LED_FOUND
11,38,400.827301025,200.563110352,ONE_LED_FOUND
11,39,398.984649658,196.213806152,ONE_LED_FOUND
11,40,397.57043457,191.359832764,ONE_LED_FOUND
11,41,396.597045898,186.772583008,ONE_LED_FOUND
11,42,395.596832275,181.857818604,ONE_LED_FOUND
11,43,394.461853027,177.432540894,MULTIPLE_LEDS_FOUND
11,44,408.158081055,163.471374512,ONE_LED_FOUND
11,45,405.501556396,162.115844727,ONE_LED_FOUND
11,46,402.89855957,160.693603516,ONE_LED_FOUND
11,47,397.146789551,159.075195312,ONE_LED_FOUND
11,48,400.291290283,158.201965332,ONE_LED_FOUND
11,49,404.190551758,157.74887085,ONE_LED_FOUND
11,50,408.891265869,156.968795776,ONE_LED_FOUND
11,51,413.438903809,156.566101074,ONE_LED_FOUND
11,52,418.261444092,155.806274414,MULTIPLE_LEDS_FOUND
11,53,422.772766113,153.524978638,MULTIPLE_LEDS_FOUND
11,54,427.49420166,151.23274231,ONE_LED_FOUND
11,55,432.147766113,149.391387939,ONE_LED_FOUND
11,56,436.758575439,147.869216919,ONE_LED_FOUND
11,57,441.342315674,146.245101929,ONE_LED_FOUND
11,58,446.214202881,145.100326538,ONE_LED_FOUND
11,59,451.004394531,143.347579956,ONE_LED_FOUND
11,60,455.680755615,141.457168579,ONE_LED_FOUND
11,61,460.644805908,139.705215454,ONE_LED_FOUND
11,62,465.118347168,137.942886353,ONE_LED_FOUND
11,63,470.182830811,135.620437622,ONE_LED_FOUND
11,64,474.746185303,133.795883179,ONE_LED_FOUND
11,65,479.5,131.0,ONE_LED_FOUND
11,66,484.405578613,128.951141357,ONE_LED_FOUND
11,67,489.235198975,127.24785614,ONE_LED_FOUND
11,68,494.115753174,125.533111572,ONE_LED_FOUND
11,69,498.21496582,123.957794189,ONE_LED_FOUND
11,70,501.512329102,122.347061157,ONE_LED_FOUND
11,71,503.743041992,121.762924194,ONE_LED_FOUND
11,72,509.109832764,123.229156494,ONE_LED_FOUND
11,73,513.505859375,124.095092773,ONE_LED_FOUND
11,74,517.611450195,124.788139343,ONE_LED_FOUND
11,75,521.337646484,124.687957764,ONE_LED_FOUND
11,76,524.992431641,123.226638794,ONE_LED_FOUND
11,77,529.064025879,121.304527283,ONE_LED_FOUND
11,78,533.29888916,119.509437561,ONE_LED_FOUND
11,79,537.458251953,117.535987854,ONE_LED_FOUND
11,80,541.589904785,114.897262573,ONE_LED_FOUND
11,81,545.276550293,111.526306152,ONE_LED_FOUND
11,82,548.982910156,108.383094788,ONE_LED_FOUND
11,83,552.677734375,104.862236023,ONE_LED_FOUND
11,84,556.396911621,101.008842468,ONE_LED_FOUND
11,85,559.932617188,96.7711715698,ONE_LED_FOUND
11,86,563.765930176,91.7703857422,ONE_LED_FOUND
11,87,568.604064941,87.0164413452,ONE_LED_FOUND
11,88,572.372558594,83.2094039917,ONE_LED_FOUND
11,89,576.652282715,80.427192688,ONE_LED_FOUND
13,0,349.453918457,347.836090088,ONE_LED_FOUND
13,1,349.52444458,347.497161865,ONE_LED_FOUND
13,2,355.558746338,346.359954834,ONE_LED_FOUND
13,3,357.684509277,336.520904541,ONE_LED_FOUND
13,4,359.742889404,331.104858398,ONE_LED_FOUND
13,5,360.565246582,325.795684814,ONE_LED_FOUND
13,6,360.740631104,320.41116333,ONE_LED_FOUND
13,7,360.186798096,315.815032959,ONE_LED_FOUND
13,8,359.456298828,311.298980713,ONE_LED_FOUND
13,9,359.720153809,306.288360596,ONE_LED_FOUND
13,10,360.283569336,301.036376953,ONE_LED_FOUND
13,11,361.854553223,295.919158936,ONE_LED_FOUND
13,12,361.106994629,290.547088623,ONE_LED_FOUND
13,13,360.909759521,285.253509521,ONE_LED_FOUND
13,14,358.964508057,280.927642822,MULTIPLE_LEDS_FOUND
13,15,358.768035889,275.097076416,ONE_LED_FOUND
13,16,357.891937256,271.003356934,ONE_LED_FOUND
13,17,358.952728271,266.051208496,ONE_LED_FOUND
13,18,358.3487854,260.923278809,ONE_LED_FOUND
13,19,358.370269775,255.362243652,ONE_LED_FOUND
13,20,358.215454102,250.383666992,ONE_LED_FOUND
13,21,357.914855957,245.260620117,ONE_LED_FOUND
13,22,357.255737305,240.313812256,ONE_LED_FOUND
13,23,356.482849121,235.740570068,ONE_LED_FOUND
13,24,356.095153809,230.767944336,ONE_LED_FOUND
13,25,355.691894531,225.572738647,ONE_LED_FOUND
13,26,354.990875244,220.744918823,ONE_LED_FOUND
13,27,354.356567383,215.744094849,ONE_LED_FOUND
13,28,353.575775146,211.134613037,ONE_LED_FOUND
13,29,353.051361084,206.233032227,ONE_LED_FOUND
13,30,352.183166504,201.182556152,ONE_LED_FOUND
13,31,351.3777771,196.479537964,ONE_LED_FOUND
13,32,350.596954346,192.35269165,ONE_LED_FOUND
13,33,350.293762207,187.482696533,ONE_LED_FOUND
13,34,349.69354248,182.058364868,ONE_LED_FOUND
13,35,349.000823975,176.858016968,ONE_LED_FOUND
13,36,348.646759033,171.916671753,ONE_LED_FOUND
13,37,348.079315186,167.510025024,ONE_LED_FOUND
13,38,346.000610352,163.169754028,MULTIPLE_LEDS_FOUND
13,39,343.448822021,159.560668945,MULTIPLE_LEDS_FOUND
13,40,342.018432617,153.952285767,MULTIPLE_LEDS_FOUND
13,41,342.035247803,144.906646729,ONE_LED_FOUND
13,42,339.962432861,149.573577881,ONE_LED_FOUND
13,43,338.45904541,154.827484131,ONE_LED_FOUND
13,44,336.917236328,156.76802063,ONE_LED_FOUND
13,45,335.016845703,158.795196533,ONE_LED_FOUND
13,46,336.924407959,144.330276489,ONE_LED_FOUND
13,47,337.220458984,142.598602295,ONE_LED_FOUND
13,48,337.51083374,140.896347046,ONE_LED_FOUND
13,49,338.324310303,139.547073364,ONE_LED_FOUND
13,50,338.564422607,138.716079712,ONE_LED_FOUND
13,51,339.382507324,137.358093262,ONE_LED_FOUND
13,52,339.99810791,134.694503784,ONE_LED_FOUND
13,53,340.480895996,132.042907715,ONE_LED_FOUND
13,54,340.783203125,128.9090271,ONE_LED_FOUND
13,55,340.587799072,124.928977966,ONE_LED_FOUND
13,56,340.619293213,120.149810791,ONE_LED_FOUND
13,57,340.587799072,115.597290039,ONE_LED_FOUND
13,58,340.524688721,112.818321228,ONE_LED_FOUND
13,59,342.262298584,110.95790863,ONE_LED_FOUND
13,60,339.810882568,110.619842529,ONE_LED_FOUND
13,61,342.133880615,108.659408569,ONE_LED_FOUND
13,62,351.186401367,106.263397217,ONE_LED_FOUND
13,63,356.906982422,104.021743774,ONE_LED_FOUND
13,64,360.332244873,102.1769104,ONE_LED_FOUND
13,65,349.718780518,106.404541016,MULTIPLE_LEDS_FOUND
13,66,348.170410156,105.867172241,ONE_LED_FOUND
13,67,350.205322266,103.932319641,ONE_LED_FOUND
13,68,352.381622314,101.847648621,ONE_LED_FOUND
13,69,354.707855225,99.8166809082,ONE_LED_FOUND
13,70,356.924224854,97.4752883911,ONE_LED_FOUND
13,71,359.184661865,95.0421600342,ONE_LED_FOUND
13,72,361.492370605,92.4240036011,ONE_LED_FOUND
13,73,363.862487793,89.6527404785,ONE_LED_FOUND
13,74,366.273864746,87.091796875,ONE_LED_FOUND
13,75,368.6902771,83.9766540527,ONE_LED_FOUND
13,76,371.387939453,80.4404602051,ONE_LED_FOUND
13,77,374.139312744,76.7382583618,ONE_LED_FOUND
13,78,376.636138916,72.5155410767,ONE_LED_FOUND
13,79,379.206329346,68.4885025024,ONE_LED_FOUND
13,80,381.627868652,64.3052139282,ONE_LED_FOUND
13,81,383.912872314,59.0622749329,ONE_LED_FOUND
13,82,386.362365723,54.115737915,ONE_LED_FOUND
13,83,388.627380371,48.791229248,ONE_LED_FOUND
13,84,391.153991699,43.8840103149,ONE_LED_FOUND
13,85,394.267242432,38.5229492188,ONE_LED_FOUND
13,86,396.63168335,34.7753715515,ONE_LED_FOUND
13,87,397.527191162,32.0120429993,ONE_LED_FOUND
13,88,401.042480469,29.4951763153,ONE_LED_FOUND
13,89,403.97668457,27.397397995,ONE_LED_FOUND
14,0,314.970977783,334.784820557,ONE_LED_FOUND
14,1,314.420288086,331.184448242,ONE_LED_FOUND
14,2,314.710784912,325.254516602,ONE_LED_FOUND
14,3,314.00793457,319.725463867,ONE_LED_FOUND
14,4,313.124450684,314.644989014,ONE_LED_FOUND
14,5,312.208740234,309.765136719,ONE_LED_FOUND
14,6,311.246765137,305.064575195,ONE_LED_FOUND
14,7,308.879608154,299.529418945,ONE_LED_FOUND
14,8,309.414123535,296.19821167,ONE_LED_FOUND
14,9,308.599914551,291.350189209,ONE_LED_FOUND
14,10,307.323364258,286.142913818,ONE_LED_FOUND
14,11,305.370391846,282.50289917,ONE_LED_FOUND
14,12,304.029266357,279.086761475,ONE_LED_FOUND
14,13,301.443725586,273.65814209,ONE_LED_FOUND
14,14,298.92880249,269.498718262,ONE_LED_FOUND
14,15,295.903991699,265.116577148,ONE_LED_FOUND
14,16,294.310760498,260.161560059,ONE_LED_FOUND
14,17,292.808837891,256.000213623,ONE_LED_FOUND
14,18,291.847747803,251.634506226,ONE_LED_FOUND
14,19,290.791870117,247.432632446,ONE_LED_FOUND
14,20,289.836395264,243.372619629,ONE_LED_FOUND
14,21,288.412811279,238.3621521,ONE_LED_FOUND
14,22,286.831665039,234.457550049,ONE_LED_FOUND
14,23,284.98449707,229.529449463,ONE_LED_FOUND
14,24,283.56640625,225.585083008,ONE_LED_FOUND
14,25,282.287780762,221.050674438,ONE_LED_FOUND
14,26,281.079406738,216.302902222,ONE_LED_FOUND
14,27,280.619354248,212.287094116,ONE_LED_FOUND
14,28,279.838745117,208.263137817,ONE_LED_FOUND
14,29,278.092132568,202.32131958,ONE_LED_FOUND
14,30,277.041412354,197.547454834,ONE_LED_FOUND
14,31,276.128845215,192.881225586,MULTIPLE_LEDS_FOUND
14,32,289.158203125,190.632385254,MULTIPLE_LEDS_FOUND
14,33,281.780883789,184.661483765,ONE_LED_FOUND
14,34,269.946044922,178.477050781,ONE_LED_FOUND
14,35,265.529052734,183.594985962,ONE_LED_FOUND
14,36,262.709655762,189.484970093,ONE_LED_FOUND
14,37,261.175964355,194.352523804,ONE_LED_FOUND
14,38,260.662750244,199.742004395,ONE_LED_FOUND
14,39,259.132751465,203.709075928,ONE_LED_FOUND
14,40,257.658111572,206.568969727,ONE_LED_FOUND
14,41,257.578125,207.599822998,ONE_LED_FOUND
14,42,255.727630615,207.605300903,ONE_LED_FOUND
14,43,252.356781006,206.668930054,ONE_LED_FOUND
14,44,249.05380249,203.613983154,ONE_LED_FOUND
14,45,246.028762817,199.465789795,ONE_LED_FOUND
14,46,243.400466919,195.442153931,ONE_LED_FOUND
14,47,240.086898804,191.00088501,ONE_LED_FOUND
14,48,237.589126587,188.913131714,ONE_LED_FOUND
14,49,236.390014648,189.959014893,ONE_LED_FOUND
14,50,233.680999756,190.382217407,ONE_LED_FOUND
14,51,228.263549805,179.429367065,ONE_LED_FOUND
14,52,226.715209961,174.810714722,ONE_LED_FOUND
14,53,226.876327515,170.129272461,ONE_LED_FOUND
14,54,224.060821533,164.454437256,ONE_LED_FOUND
14,55,224.754058838,160.880935669,ONE_LED_FOUND
14,56,227.349212646,158.986206055,ONE_LED_FOUND
14,57,228.795135498,157.448120117,ONE_LED_FOUND
14,58,229.189117432,154.711257935,ONE_LED_FOUND
14,59,229.147888184,151.084686279,ONE_LED_FOUND
14,60,225.723968506,139.28553772,ONE_LED_FOUND
14,61,225.360595703,138.700241089,ONE_LED_FOUND
14,62,219.637878418,136.947479248,ONE_LED_FOUND
14,63,209.289367676,136.627624512,ONE_LED_FOUND
14,64,204.573974609,136.486022949,ONE_LED_FOUND
14,65,201.483657837,134.542526245,MULTIPLE_LEDS_FOUND
14,66,199.619049072,134.508453369,ONE_LED_FOUND
14,67,197.492080688,134.139770508,ONE_LED_FOUND
14,68,195.679016113,133.50553894,ONE_LED_FOUND
14,69,193.97026062,133.354873657,ONE_LED_FOUND
14,70,193.085266113,132.246398926,ONE_LED_FOUND
14,71,192.335098267,131.087020874,ONE_LED_FOUND
14,72,190.890975952,129.257797241,MULTIPLE_LEDS_FOUND
14,73,181.945419312,134.072463989,MULTIPLE_LEDS_FOUND
14,74,179.877807617,130.324172974,ONE_LED_FOUND
14,75,178.829803467,125.784065247,ONE_LED_FOUND
14,76,177.831741333,123.545516968,ONE_LED_FOUND
14,77,177.870422363,122.84740448,ONE_LED_FOUND
14,78,178.160095215,122.327186584,ONE_LED_FOUND
14,79,178.127212524,124.332145691,ONE_LED_FOUND
14,80,168.657791138,114.39213562,ONE_LED_FOUND
14,81,175.052505493,123.862045288,ONE_LED_FOUND
14,82,175.571884155,121.612800598,ONE_LED_FOUND
14,83,176.213882446,118.022918701,ONE_LED_FOUND
14,84,176.896011353,113.402961731,ONE_LED_FOUND
14,85,177.394210815,108.146537781,ONE_LED_FOUND
14,86,177.928970337,103.85004425,ONE_LED_FOUND
14,87,178.753417969,100.988334656,ONE_LED_FOUND
14,88,179.114639282,98.8747329712,ONE_LED_FOUND
14,89,179.925445557,96.8464508057,ONE_LED_FOUND
15,0,306.169036865,345.059112549,ONE_LED_FOUND
15,1,303.240722656,337.619018555,ONE_LED_FOUND
15,2,304.582824707,331.443206787,ONE_LED_FOUND
15,3,304.622680664,326.161895752,ONE_LED_FOUND
15,4,303.984985352,320.804473877,ONE_LED_FOUND
15,5,303.1796875,315.854614258,ONE_LED_FOUND
15,6,302.188964844,310.969787598,ONE_LED_FOUND
15,7,301.76071167,306.175537109,ONE_LED_FOUND
15,8,300.987426758,300.981903076,ONE_LED_FOUND
15,9,300.328430176,295.953033447,ONE_LED_FOUND
15,10,298.693206787,290.948913574,ONE_LED_FOUND
15,11,297.859344482,285.469055176,ONE_LED_FOUND
15,12,296.366729736,280.279418945,ONE_LED_FOUND
15,13,295.087677002,275.489776611,ONE_LED_FOUND
15,14,292.749694824,271.160919189,ONE_LED_FOUND
15,15,290.193603516,267.138946533,ONE_LED_FOUND
15,16,288.472717285,262.407073975,ONE_LED_FOUND
15,17,284.701202393,258.55645752,ONE_LED_FOUND
15,18,282.290435791,255.715164185,ONE_LED_FOUND
15,19,280.822509766,253.764266968,ONE_LED_FOUND
15,20,279.583831787,251.652435303,ONE_LED_FOUND
15,21,277.288757324,245.221405029,ONE_LED_FOUND
15,22,289.907928467,251.375366211,MULTIPLE_LEDS_FOUND
15,23,289.133361816,247.150222778,MULTIPLE_LEDS_FOUND
15,24,272.176605225,239.23274231,ONE_LED_FOUND
15,25,268.358215332,242.016296387,ONE_LED_FOUND
15,26,263.994934082,245.054031372,ONE_LED_FOUND
15,27,258.158996582,248.264694214,ONE_LED_FOUND
15,28,256.897399902,251.142684937,ONE_LED_FOUND
15,29,253.510055542,254.679977417,ONE_LED_FOUND
15,30,247.043899536,258.66696167,ONE_LED_FOUND
15,31,239.541687012,256.684020996,ONE_LED_FOUND
15,32,235.260375977,251.984344482,ONE_LED_FOUND
15,33,232.799682617,247.843795776,ONE_LED_FOUND
15,34,230.54800415,243.334732056,ONE_LED_FOUND
15,35,227.726394653,239.006439209,ONE_LED_FOUND
15,36,224.597763062,235.153656006,ONE_LED_FOUND
15,37,221.082214355,231.183181763,ONE_LED_FOUND
15,38,217.837478638,227.303543091,ONE_LED_FOUND
15,39,214.349700928,225.111541748,ONE_LED_FOUND
15,40,209.435424805,224.807571411,ONE_LED_FOUND
15,41,202.70803833,219.778213501,ONE_LED_FOUND
15,42,200.703063965,212.302246094,ONE_LED_FOUND
